proto,routeVer,srcIdHex,parentAlias,path,destAlias,seqHex,tsOrigin,slotId,lat,lon,hopCount,netFlags,retryCount,backlogCount,frameIdx,posInFrame,e2eLat,avgLatHop,hopRssiSum,avgRssi,hopSnrSum,avgSnr,throughput,linkMargin,packetLoss,packetSizeBytes
01,1,1D462D,S,N2,S,0023,1779093680,4,0.000000,0.0,1,00,0,0,29651561,20,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
01,1,87BC16,S,N3,S,0023,1779093690,5,0.000000,0.0,1,00,0,0,29651561,30,1,1.000,-55,-55.0,37.00,37.0,928.0,69.0,0,116
03,1,DE5C6F,S,R1,S,0024,1779093720,1,0.000000,0.0,1,00,0,0,29651562,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,0024,1779093724,2,0.000000,0.0,1,00,0,0,29651562,4,1,1.000,-46,-46.0,46.00,46.0,904.0,78.0,0,113
01,1,E21FB5,S,N1,S,0024,1779093730,3,0.000000,0.0,1,00,0,0,29651562,10,1,1.000,-27,-27.0,65.00,65.0,928.0,97.0,0,116
01,1,1D462D,S,N2,S,0024,1779093740,4,0.000000,0.0,1,00,0,0,29651562,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,0024,1779093750,5,0.000000,0.0,1,00,0,0,29651562,30,1,1.000,-57,-57.0,35.00,35.0,928.0,67.0,0,116
03,1,DE5C6F,S,R1,S,0025,1779093780,1,0.000000,0.0,1,00,0,0,29651563,0,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
03,1,DA782A,S,R2,S,0025,1779093784,2,0.000000,0.0,1,00,0,0,29651563,4,1,1.000,-41,-41.0,51.00,51.0,904.0,83.0,0,113
01,1,E21FB5,S,N1,S,0025,1779093790,3,0.000000,0.0,1,00,0,0,29651563,10,1,1.000,-27,-27.0,65.00,65.0,928.0,97.0,0,116
01,1,1D462D,S,N2,S,0025,1779093800,4,0.000000,0.0,1,00,0,0,29651563,20,1,1.000,-53,-53.0,39.00,39.0,920.0,71.0,0,115
01,1,87BC16,S,N3,S,0025,1779093810,5,0.000000,0.0,1,00,0,0,29651563,30,1,1.000,-56,-56.0,36.00,36.0,928.0,68.0,0,116
03,1,DE5C6F,S,R1,S,0026,1779093840,1,0.000000,0.0,1,00,0,0,29651564,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,0026,1779093844,2,0.000000,0.0,1,00,0,0,29651564,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,0026,1779093850,3,0.000000,0.0,1,00,0,0,29651564,10,1,1.000,-27,-27.0,65.00,65.0,928.0,97.0,0,116
01,1,1D462D,S,N2,S,0026,1779093860,4,0.000000,0.0,1,00,0,0,29651564,20,1,1.000,-53,-53.0,39.00,39.0,920.0,71.0,0,115
01,1,87BC16,S,N3,S,0026,1779093870,5,0.000000,0.0,1,00,0,0,29651564,30,1,1.000,-55,-55.0,37.00,37.0,928.0,69.0,0,116
03,1,DE5C6F,S,R1,S,0027,1779093900,1,0.000000,0.0,1,00,0,0,29651565,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,0027,1779093904,2,0.000000,0.0,1,00,0,0,29651565,4,1,1.000,-45,-45.0,47.00,47.0,904.0,79.0,0,113
01,1,E21FB5,S,N1,S,0027,1779093910,3,0.000000,0.0,1,00,0,0,29651565,10,1,1.000,-27,-27.0,65.00,65.0,928.0,97.0,0,116
01,1,1D462D,S,N2,S,0027,1779093920,4,0.000000,0.0,1,00,0,0,29651565,20,1,1.000,-53,-53.0,39.00,39.0,920.0,71.0,0,115
01,1,87BC16,S,N3,S,0027,1779093930,5,0.000000,0.0,1,00,0,0,29651565,30,1,1.000,-56,-56.0,36.00,36.0,928.0,68.0,0,116
03,1,DE5C6F,S,R1,S,0028,1779093960,1,0.000000,0.0,1,00,0,0,29651566,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,0028,1779093964,2,0.000000,0.0,1,00,0,0,29651566,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,0028,1779093970,3,0.000000,0.0,1,00,0,0,29651566,10,1,1.000,-33,-33.0,59.00,59.0,928.0,91.0,0,116
01,1,1D462D,S,N2,S,0028,1779093980,4,0.000000,0.0,1,00,0,0,29651566,20,1,1.000,-53,-53.0,39.00,39.0,920.0,71.0,0,115
01,1,87BC16,S,N3,S,0028,1779093990,5,0.000000,0.0,1,00,0,0,29651566,30,1,1.000,-55,-55.0,37.00,37.0,928.0,69.0,0,116
03,1,DE5C6F,S,R1,S,0029,1779094020,1,0.000000,0.0,1,00,0,0,29651567,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,0029,1779094024,2,0.000000,0.0,1,00,0,0,29651567,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,0029,1779094030,3,0.000000,0.0,1,00,0,0,29651567,10,1,1.000,-27,-27.0,65.00,65.0,928.0,97.0,0,116
01,1,1D462D,S,N2,S,0029,1779094040,4,0.000000,0.0,1,00,0,0,29651567,20,1,1.000,-53,-53.0,39.00,39.0,920.0,71.0,0,115
01,1,87BC16,S,N3,S,0029,1779094050,5,0.000000,0.0,1,00,0,0,29651567,30,1,1.000,-54,-54.0,38.00,38.0,928.0,70.0,0,116
03,1,DE5C6F,S,R1,S,002A,1779094080,1,0.000000,0.0,1,00,0,0,29651568,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,002A,1779094084,2,0.000000,0.0,1,00,0,0,29651568,4,1,1.000,-42,-42.0,50.00,50.0,904.0,82.0,0,113
01,1,E21FB5,S,N1,S,002A,1779094090,3,0.000000,0.0,1,00,0,0,29651568,10,1,1.000,-27,-27.0,65.00,65.0,928.0,97.0,0,116
01,1,1D462D,S,N2,S,002A,1779094100,4,0.000000,0.0,1,00,0,0,29651568,20,1,1.000,-56,-56.0,36.00,36.0,920.0,68.0,0,115
01,1,87BC16,S,N3,S,002A,1779094110,5,0.000000,0.0,1,00,0,0,29651568,30,1,1.000,-54,-54.0,38.00,38.0,928.0,70.0,0,116
03,1,DE5C6F,S,R1,S,002B,1779094140,1,0.000000,0.0,1,00,0,0,29651569,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,002B,1779094144,2,0.000000,0.0,1,00,0,0,29651569,4,1,1.000,-43,-43.0,49.00,49.0,904.0,81.0,0,113
01,1,E21FB5,S,N1,S,002B,1779094150,3,0.000000,0.0,1,00,0,0,29651569,10,1,1.000,-33,-33.0,59.00,59.0,928.0,91.0,0,116
01,1,1D462D,S,N2,S,002B,1779094160,4,0.000000,0.0,1,00,0,0,29651569,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,002B,1779094170,5,0.000000,0.0,1,00,0,0,29651569,30,1,1.000,-52,-52.0,40.00,40.0,928.0,72.0,0,116
03,1,DE5C6F,S,R1,S,002C,1779094200,1,0.000000,0.0,1,00,0,0,29651570,0,1,1.000,-42,-42.0,50.00,50.0,904.0,82.0,0,113
03,1,DA782A,S,R2,S,002C,1779094204,2,0.000000,0.0,1,00,0,0,29651570,4,1,1.000,-45,-45.0,47.00,47.0,904.0,79.0,0,113
01,1,E21FB5,S,N1,S,002C,1779094210,3,0.000000,0.0,1,00,0,0,29651570,10,1,1.000,-33,-33.0,59.00,59.0,928.0,91.0,0,116
01,1,1D462D,S,N2,S,002C,1779094220,4,0.000000,0.0,1,00,0,0,29651570,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,002C,1779094230,5,0.000000,0.0,1,00,0,0,29651570,30,1,1.000,-52,-52.0,40.00,40.0,928.0,72.0,0,116
03,1,DE5C6F,S,R1,S,002D,1779094260,1,0.000000,0.0,1,00,0,0,29651571,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,002D,1779094264,2,0.000000,0.0,1,00,0,0,29651571,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,002D,1779094270,3,0.000000,0.0,1,00,0,0,29651571,10,1,1.000,-28,-28.0,64.00,64.0,928.0,96.0,0,116
01,1,1D462D,S,N2,S,002D,1779094280,4,0.000000,0.0,1,00,0,0,29651571,20,1,1.000,-55,-55.0,37.00,37.0,920.0,69.0,0,115
01,1,87BC16,S,N3,S,002D,1779094290,5,0.000000,0.0,1,00,0,0,29651571,30,1,1.000,-58,-58.0,34.00,34.0,928.0,66.0,0,116
03,1,DE5C6F,S,R1,S,002E,1779094320,1,0.000000,0.0,1,00,0,0,29651572,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,002E,1779094324,2,0.000000,0.0,1,00,0,0,29651572,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,002E,1779094330,3,0.000000,0.0,1,00,0,0,29651572,10,1,1.000,-32,-32.0,60.00,60.0,928.0,92.0,0,116
01,1,1D462D,S,N2,S,002E,1779094340,4,0.000000,0.0,1,00,0,0,29651572,20,1,1.000,-57,-57.0,35.00,35.0,920.0,67.0,0,115
01,1,87BC16,S,N3,S,002E,1779094350,5,0.000000,0.0,1,00,0,0,29651572,30,1,1.000,-59,-59.0,33.00,33.0,928.0,65.0,0,116
03,1,DE5C6F,S,R1,S,002F,1779094380,1,0.000000,0.0,1,00,0,0,29651573,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,002F,1779094384,2,0.000000,0.0,1,00,0,0,29651573,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,002F,1779094390,3,0.000000,0.0,1,00,0,0,29651573,10,1,1.000,-32,-32.0,60.00,60.0,928.0,92.0,0,116
01,1,1D462D,S,N2,S,002F,1779094400,4,0.000000,0.0,1,00,0,0,29651573,20,1,1.000,-57,-57.0,35.00,35.0,920.0,67.0,0,115
01,1,87BC16,S,N3,S,002F,1779094410,5,0.000000,0.0,1,00,0,0,29651573,30,1,1.000,-58,-58.0,34.00,34.0,928.0,66.0,0,116
03,1,DE5C6F,S,R1,S,0030,1779094440,1,0.000000,0.0,1,00,0,0,29651574,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,0030,1779094444,2,0.000000,0.0,1,00,0,0,29651574,4,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
01,1,E21FB5,S,N1,S,0030,1779094450,3,0.000000,0.0,1,00,0,0,29651574,10,1,1.000,-31,-31.0,61.00,61.0,928.0,93.0,0,116
01,1,1D462D,S,N2,S,0030,1779094460,4,0.000000,0.0,1,00,0,0,29651574,20,1,1.000,-59,-59.0,33.00,33.0,920.0,65.0,0,115
01,1,87BC16,S,N3,S,0030,1779094470,5,0.000000,0.0,1,00,0,0,29651574,30,1,1.000,-55,-55.0,37.00,37.0,928.0,69.0,0,116
03,1,DE5C6F,S,R1,S,0031,1779094500,1,0.000000,0.0,1,00,0,0,29651575,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,0031,1779094504,2,0.000000,0.0,1,00,0,0,29651575,4,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
01,1,E21FB5,S,N1,S,0031,1779094510,3,0.000000,0.0,1,00,0,0,29651575,10,1,1.000,-31,-31.0,61.00,61.0,928.0,93.0,0,116
01,1,1D462D,S,N2,S,0031,1779094520,4,0.000000,0.0,1,00,0,0,29651575,20,1,1.000,-58,-58.0,34.00,34.0,920.0,66.0,0,115
01,1,87BC16,S,N3,S,0031,1779094530,5,0.000000,0.0,1,00,0,0,29651575,30,1,1.000,-55,-55.0,37.00,37.0,928.0,69.0,0,116
03,1,DE5C6F,S,R1,S,0032,1779094560,1,0.000000,0.0,1,00,0,0,29651576,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,0032,1779094564,2,0.000000,0.0,1,00,0,0,29651576,4,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
01,1,E21FB5,S,N1,S,0032,1779094570,3,0.000000,0.0,1,00,0,0,29651576,10,1,1.000,-31,-31.0,61.00,61.0,928.0,93.0,0,116
01,1,1D462D,S,N2,S,0032,1779094580,4,0.000000,0.0,1,00,0,0,29651576,20,1,1.000,-58,-58.0,34.00,34.0,920.0,66.0,0,115
01,1,87BC16,S,N3,S,0032,1779094590,5,0.000000,0.0,1,00,0,0,29651576,30,1,1.000,-56,-56.0,36.00,36.0,928.0,68.0,0,116
03,1,DE5C6F,S,R1,S,0033,1779094620,1,0.000000,0.0,1,00,0,0,29651577,0,1,1.000,-28,-28.0,64.00,64.0,904.0,96.0,0,113
03,1,DA782A,S,R2,S,0033,1779094624,2,0.000000,0.0,1,00,0,0,29651577,4,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
01,1,E21FB5,S,N1,S,0033,1779094630,3,0.000000,0.0,1,00,0,0,29651577,10,1,1.000,-32,-32.0,60.00,60.0,928.0,92.0,0,116
01,1,1D462D,S,N2,S,0033,1779094640,4,0.000000,0.0,1,00,0,0,29651577,20,1,1.000,-58,-58.0,34.00,34.0,920.0,66.0,0,115
01,1,87BC16,S,N3,S,0033,1779094650,5,0.000000,0.0,1,00,0,0,29651577,30,1,1.000,-55,-55.0,37.00,37.0,928.0,69.0,0,116
03,1,DE5C6F,S,R1,S,0034,1779094680,1,0.000000,0.0,1,00,0,0,29651578,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0034,1779094684,2,0.000000,0.0,1,00,0,0,29651578,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0034,1779094690,3,0.000000,0.0,1,00,0,0,29651578,10,1,1.000,-29,-29.0,63.00,63.0,928.0,95.0,0,116
01,1,1D462D,S,N2,S,0034,1779094700,4,0.000000,0.0,1,00,0,0,29651578,20,1,1.000,-55,-55.0,37.00,37.0,920.0,69.0,0,115
01,1,87BC16,S,N3,S,0034,1779094710,5,0.000000,0.0,1,00,0,0,29651578,30,1,1.000,-58,-58.0,34.00,34.0,928.0,66.0,0,116
03,1,DE5C6F,S,R1,S,0035,1779094740,1,0.000000,0.0,1,00,0,0,29651579,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,0035,1779094744,2,0.000000,0.0,1,00,0,0,29651579,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,0035,1779094750,3,0.000000,0.0,1,00,0,0,29651579,10,1,1.000,-26,-26.0,66.00,66.0,928.0,98.0,0,116
01,1,1D462D,S,N2,S,0035,1779094760,4,0.000000,0.0,1,00,0,0,29651579,20,1,1.000,-53,-53.0,39.00,39.0,920.0,71.0,0,115
01,1,87BC16,S,N3,S,0035,1779094770,5,0.000000,0.0,1,00,0,0,29651579,30,1,1.000,-54,-54.0,38.00,38.0,928.0,70.0,0,116
03,1,DE5C6F,S,R1,S,0036,1779094800,1,0.000000,0.0,1,00,0,0,29651580,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,0036,1779094804,2,0.000000,0.0,1,00,0,0,29651580,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,0036,1779094810,3,0.000000,0.0,1,00,0,0,29651580,10,1,1.000,-26,-26.0,66.00,66.0,928.0,98.0,0,116
01,1,1D462D,S,N2,S,0036,1779094820,4,0.000000,0.0,1,00,0,0,29651580,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,0036,1779094830,5,0.000000,0.0,1,00,0,0,29651580,30,1,1.000,-53,-53.0,39.00,39.0,928.0,71.0,0,116
03,1,DE5C6F,S,R1,S,0037,1779094860,1,0.000000,0.0,1,00,0,0,29651581,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,0037,1779094864,2,0.000000,0.0,1,00,0,0,29651581,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,0037,1779094870,3,0.000000,0.0,1,00,0,0,29651581,10,1,1.000,-30,-30.0,62.00,62.0,928.0,94.0,0,116
01,1,1D462D,S,N2,S,0037,1779094880,4,0.000000,0.0,1,00,0,0,29651581,20,1,1.000,-56,-56.0,36.00,36.0,920.0,68.0,0,115
01,1,87BC16,S,N3,S,0037,1779094890,5,0.000000,0.0,1,00,0,0,29651581,30,1,1.000,-56,-56.0,36.00,36.0,928.0,68.0,0,116
03,1,DE5C6F,S,R1,S,0038,1779094920,1,0.000000,0.0,1,00,0,0,29651582,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,0038,1779094924,2,0.000000,0.0,1,00,0,0,29651582,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,0038,1779094930,3,0.000000,0.0,1,00,0,0,29651582,10,1,1.000,-26,-26.0,66.00,66.0,928.0,98.0,0,116
01,1,1D462D,S,N2,S,0038,1779094940,4,0.000000,0.0,1,00,0,0,29651582,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,0038,1779094950,5,0.000000,0.0,1,00,0,0,29651582,30,1,1.000,-53,-53.0,39.00,39.0,928.0,71.0,0,116
03,1,DE5C6F,S,R1,S,0039,1779094980,1,0.000000,0.0,1,00,0,0,29651583,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,0039,1779094984,2,0.000000,0.0,1,00,0,0,29651583,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,0039,1779094990,3,0.000000,0.0,1,00,0,0,29651583,10,1,1.000,-26,-26.0,66.00,66.0,928.0,98.0,0,116
01,1,1D462D,S,N2,S,0039,1779095000,4,0.000000,0.0,1,00,0,0,29651583,20,1,1.000,-53,-53.0,39.00,39.0,920.0,71.0,0,115
01,1,87BC16,S,N3,S,0039,1779095010,5,0.000000,0.0,1,00,0,0,29651583,30,1,1.000,-53,-53.0,39.00,39.0,928.0,71.0,0,116
03,1,DE5C6F,S,R1,S,003A,1779095040,1,0.000000,0.0,1,00,0,0,29651584,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,003A,1779095044,2,0.000000,0.0,1,00,0,0,29651584,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,003A,1779095050,3,0.000000,0.0,1,00,0,0,29651584,10,1,1.000,-26,-26.0,66.00,66.0,928.0,98.0,0,116
01,1,1D462D,S,N2,S,003A,1779095060,4,0.000000,0.0,1,00,0,0,29651584,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,003A,1779095070,5,0.000000,0.0,1,00,0,0,29651584,30,1,1.000,-56,-56.0,36.00,36.0,928.0,68.0,0,116
03,1,DE5C6F,S,R1,S,003B,1779095100,1,0.000000,0.0,1,00,0,0,29651585,0,1,1.000,-42,-42.0,50.00,50.0,904.0,82.0,0,113
03,1,DA782A,S,R2,S,003B,1779095104,2,0.000000,0.0,1,00,0,0,29651585,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,003B,1779095110,3,0.000000,0.0,1,00,0,0,29651585,10,1,1.000,-26,-26.0,66.00,66.0,928.0,98.0,0,116
01,1,1D462D,S,N2,S,003B,1779095120,4,0.000000,0.0,1,00,0,0,29651585,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,003B,1779095130,5,0.000000,0.0,1,00,0,0,29651585,30,1,1.000,-53,-53.0,39.00,39.0,928.0,71.0,0,116
03,1,DE5C6F,S,R1,S,003C,1779095160,1,0.000000,0.0,1,00,0,0,29651586,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,003C,1779095164,2,0.000000,0.0,1,00,0,0,29651586,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,003C,1779095170,3,0.000000,0.0,1,00,0,0,29651586,10,1,1.000,-25,-25.0,67.00,67.0,928.0,99.0,0,116
01,1,1D462D,S,N2,S,003C,1779095180,4,0.000000,0.0,1,00,0,0,29651586,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,003C,1779095190,5,0.000000,0.0,1,00,0,0,29651586,30,1,1.000,-53,-53.0,39.00,39.0,928.0,71.0,0,116
03,1,DE5C6F,S,R1,S,003D,1779095220,1,0.000000,0.0,1,00,0,0,29651587,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,003D,1779095224,2,0.000000,0.0,1,00,0,0,29651587,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,003D,1779095230,3,0.000000,0.0,1,00,0,0,29651587,10,1,1.000,-33,-33.0,59.00,59.0,928.0,91.0,0,116
01,1,1D462D,S,N2,S,003D,1779095240,4,0.000000,0.0,1,00,0,0,29651587,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,003D,1779095250,5,0.000000,0.0,1,00,0,0,29651587,30,1,1.000,-54,-54.0,38.00,38.0,928.0,70.0,0,116
03,1,DE5C6F,S,R1,S,003E,1779095280,1,0.000000,0.0,1,00,0,0,29651588,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,003E,1779095284,2,0.000000,0.0,1,00,0,0,29651588,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,003E,1779095290,3,0.000000,0.0,1,00,0,0,29651588,10,1,1.000,-25,-25.0,67.00,67.0,928.0,99.0,0,116
01,1,1D462D,S,N2,S,003E,1779095300,4,0.000000,0.0,1,00,0,0,29651588,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,003E,1779095310,5,0.000000,0.0,1,00,0,0,29651588,30,1,1.000,-53,-53.0,39.00,39.0,928.0,71.0,0,116
03,1,DE5C6F,S,R1,S,003F,1779095340,1,0.000000,0.0,1,00,0,0,29651589,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,003F,1779095344,2,0.000000,0.0,1,00,0,0,29651589,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,003F,1779095350,3,0.000000,0.0,1,00,0,0,29651589,10,1,1.000,-25,-25.0,67.00,67.0,928.0,99.0,0,116
01,1,1D462D,S,N2,S,003F,1779095360,4,0.000000,0.0,1,00,0,0,29651589,20,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
01,1,87BC16,S,N3,S,003F,1779095370,5,0.000000,0.0,1,00,0,0,29651589,30,1,1.000,-54,-54.0,38.00,38.0,928.0,70.0,0,116
03,1,DE5C6F,S,R1,S,0040,1779095400,1,0.000000,0.0,1,00,0,0,29651590,0,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
03,1,DA782A,S,R2,S,0040,1779095404,2,0.000000,0.0,1,00,0,0,29651590,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,0040,1779095410,3,0.000000,0.0,1,00,0,0,29651590,10,1,1.000,-28,-28.0,64.00,64.0,928.0,96.0,0,116
01,1,1D462D,S,N2,S,0040,1779095420,4,0.000000,0.0,1,00,0,0,29651590,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,0040,1779095430,5,0.000000,0.0,1,00,0,0,29651590,30,1,1.000,-54,-54.0,38.00,38.0,928.0,70.0,0,116
03,1,DE5C6F,S,R1,S,0041,1779095460,1,0.000000,0.0,1,00,0,0,29651591,0,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
03,1,DA782A,S,R2,S,0041,1779095464,2,0.000000,0.0,1,00,0,0,29651591,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,0041,1779095470,3,0.000000,0.0,1,00,0,0,29651591,10,1,1.000,-27,-27.0,65.00,65.0,928.0,97.0,0,116
01,1,1D462D,S,N2,S,0041,1779095480,4,0.000000,0.0,1,00,0,0,29651591,20,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
01,1,87BC16,S,N3,S,0041,1779095490,5,0.000000,0.0,1,00,0,0,29651591,30,1,1.000,-54,-54.0,38.00,38.0,928.0,70.0,0,116
03,1,DE5C6F,S,R1,S,0042,1779095520,1,0.000000,0.0,1,00,0,0,29651592,0,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
03,1,DA782A,S,R2,S,0042,1779095524,2,0.000000,0.0,1,00,0,0,29651592,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,0042,1779095530,3,0.000000,0.0,1,00,0,0,29651592,10,1,1.000,-27,-27.0,65.00,65.0,928.0,97.0,0,116
01,1,1D462D,S,N2,S,0042,1779095540,4,0.000000,0.0,1,00,0,0,29651592,20,1,1.000,-54,-54.0,38.00,38.0,920.0,70.0,0,115
01,1,87BC16,S,N3,S,0042,1779095550,5,0.000000,0.0,1,00,0,0,29651592,30,1,1.000,-56,-56.0,36.00,36.0,928.0,68.0,0,116
03,1,DE5C6F,S,R1,S,0043,1779095580,1,0.000000,0.0,1,00,0,0,29651593,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,0043,1779095584,2,0.000000,0.0,1,00,0,0,29651593,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,0043,1779095590,3,0.000000,0.0,1,00,0,0,29651593,10,1,1.000,-29,-29.0,63.00,63.0,920.0,95.0,0,115
01,1,1D462D,S,N2,S,0043,1779095600,4,0.000000,0.0,1,00,0,0,29651593,20,1,1.000,-55,-55.0,37.00,37.0,920.0,69.0,0,115
01,1,87BC16,S,N3,S,0043,1779095610,5,0.000000,0.0,1,00,0,0,29651593,30,1,1.000,-55,-55.0,37.00,37.0,920.0,69.0,0,115
03,1,DE5C6F,S,R1,S,0044,1779095640,1,0.000000,0.0,1,00,0,0,29651594,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,0044,1779095644,2,0.000000,0.0,1,00,0,0,29651594,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,0044,1779095650,3,0.000000,0.0,1,00,0,0,29651594,10,1,1.000,-29,-29.0,63.00,63.0,920.0,95.0,0,115
